lat,lon,radius_km,
35.38775548,24.61307416,1,
39.49371475,19.87339099,1,
39.73870584,21.55421643,1,
37.44164438,25.32906321,1,
41.5612122,23.27697908,1,
41.575028,24.7115301,1,
36.95580039,26.97614643,1,
37.44033768,24.93939942,1,
39.21079798,20.16393608,1,
38.05583629,21.46474066,1,
37.88637144,24.7370855,1,
37.77915616,20.88504111,1,
36.29260198,28.16165402,1,
38.91185915,21.80290725,1,
37.09818883,25.38116345,1,
37.50811524,22.37193772,1,
40.51139102,21.67813166,1,
40.52307133,21.26317438,1,
36.74221614,24.4312709,1,
39.15879925,20.99173215,1,
40.84916139,25.85344694,1,
41.4141803,26.54578054,1,
36.43359579,25.42261019,1,
38.43097854,22.43020602,1,
37.79276547,26.70533003,1,
41.28590797,23.03744626,1,
40.62746697,22.95935096,1,
39.36648338,21.92263556,1,
40.10106621,23.43432758,1,
38.36791087,26.12716322,1,
35.05053673,24.87224747,1,
36.91417102,21.69530208,1,
38.90444541,24.56457997,1,
39.89243639,22.20614598,1,
39.61410551,22.38790671,1,
39.36716046,22.92267003,1,
36.0730685,27.92831694,1,
42.17130887,26.56473818,1,
35.49541271,23.65416608,1,
41.76296175,26.2118721,1,
39.24569959,26.2649954,1,
38.06526685,23.76231696,1,
37.11046298,22.43244741,1,
37.73335499,23.90410169,1,
35.32377049,25.14477404,1,
38.46544705,23.60253532,1,
37.94156402,22.93093534,1,
36.50787489,23.06330679,1,
37.67942904,21.46348749,1,
40.00395833,20.42279129,1,
38.91333315,20.88681793,1,
39.66405806,20.85050459,1,
38.50785073,24.10896263,1,
40.93379696,24.38730706,1,
40.52283317,22.20441134,1,
36.54860372,26.35093504,1,
38.17526981,20.4847717,1,
38.83007472,20.69472527,1,
38.61399628,21.52339204,1,
36.42125772,22.48953449,1,
35.86696173,23.30104927,1,
38.41157997,21.24692488,1,
40.0937446,23.78048097,1,
38.17682368,20.58863951,1,
41.61530013,23.98802694,1,
39.75215723,19.7108089,1,
35.20071947,24.13770197,1,
35.05306695,25.79722692,1,
38.31655131,23.31837874,1,
39.11740081,23.73308533,1,
37.62820254,26.2242283,1,
39.87359183,25.26877269,1,
38.24471941,21.73867832,1,
37.03372416,22.11136642,1,
36.80558137,22.85079322,1,
39.2949414,23.13332556,1,
40.27007909,22.52125151,1,
37.37041551,23.16461455,1,
38.03083074,22.11276362,1,
40.48956847,23.59561136,1,
40.70347096,23.69635474,1,
35.50732068,27.20731718,1,
40.40077731,17.63238189,1,
37.07603985,15.2819882,1,
37.96480779,13.69082664,1,
37.31752432,13.66904451,1,
40.63333539,16.2774885,1,
42.95220327,12.00504436,1,
38.42171784,15.89475533,1,
39.36667703,16.22552322,1,
45.34584775,11.95700495,1,
46.10002751,12.08405386,1,
37.22830757,14.52195759,1,
46.38695791,12.11722382,1,
43.27188206,13.59301423,1,
42.97553024,13.87051434,1,
41.59951822,14.23550089,1,
42.33758617,13.37896944,1,
42.85733688,13.5929845,1,
37.8554308,15.2887438,1,
42.51876641,14.13900818,1,
43.50043458,12.94712416,1,
41.94361171,16.01467057,1,
42.05252218,12.61904371,1,
42.16442132,14.49808636,1,
45.06336464,7.661277688,1,
42.25388717,11.75749759,1,
40.6292893,14.39642695,1,
43.68904174,12.80663094,1,
43.3510097,12.57751799,1,
42.05464981,12.35514178,1,
42.42641345,12.10311185,1,
43.24435886,11.98989839,1,
42.40761416,12.85714181,1,
37.59134172,14.97737918,1,
42.71853381,13.01322206,1,
44.12260288,11.38416471,1,
43.1157464,12.45118718,1,
46.1000387,11.11868271,1,
43.72499333,11.44978876,1,
46.14155258,9.561471602,1,
46.89645809,11.94435385,1,
41.90370541,12.41954293,1,
38.68783687,16.54763184,1,
46.62629198,10.78600128,1,
39.16476905,8.513201856,1,
42.00833223,14.8604973,1,
42.65712454,13.69807317,1,
45.71805451,11.36298877,1,
37.52534772,13.07086921,1,
40.96672091,15.80865394,1,
42.78752422,12.40981337,1,
40.32290149,9.332378856,1,
41.59796828,12.66530332,1,
45.74612676,12.66302287,1,
40.96852645,17.1071038,1,
44.40165008,8.941305224,1,
45.16097054,10.4250244,1,
42.63389557,11.67308174,1,
44.48761559,11.32883203,1,
39.42357712,9.565504786,1,
45.31479507,8.861932416,1,
42.42800619,11.1201419,1,
43.46709127,12.24793189,1,
44.90569716,8.203196907,1,
44.23636998,9.724904838,1,
44.89619895,8.861962955,1,
45.25780086,11.27830185,1,
45.00742428,11.29945103,1,
43.74748883,10.36606403,1,
41.47074957,12.90144369,1,
44.64763548,7.660664235,1,
46.00144213,7.731993629,1,
45.99324883,12.30137839,1,
45.89822771,11.99755857,1,
46.52618979,9.879441063,1,
45.78780184,12.48913488,1,
46.17256264,8.787425403,1,
45.67033087,11.9391652,1,
40.04841717,8.63537898,1,
45.44856649,10.53901928,1,
40.62153008,15.28239351,1,
37.97772294,12.56212071,1,
44.30623773,10.69597803,1,
43.64675775,11.83562003,1,
43.31494203,11.33773601,1,
43.78602871,7.651233981,1,
46.21647888,10.17235741,1,
44.4113539,10.27814566,1,
44.79991269,10.36100227,1,
45.0432237,9.689788309,1,
44.68991818,12.18851945,1,
43.60282232,13.50195647,1,
43.31100218,10.52663157,1,
41.27032718,15.93435528,1,
45.35434169,8.462275331,1,
43.72212145,10.94659473,1,
45.93361998,10.29236394,1,
46.36789958,13.07948375,1,
41.69793409,15.37082654,1,
39.71528712,15.80954643,1,
40.83418794,14.09930155,1,
41.35604498,13.43214972,1,
45.28667569,9.472710111,1,
41.91635539,13.10208502,1,
38.95982584,17.09340155,1,
39.88565971,16.54885046,1,
39.26316101,16.70084189,1,
38.68071633,15.95100959,1,
38.46948484,14.95435277,1,
40.14207092,16.2910754,1,
40.63659482,17.94023841,1,
41.25919901,16.43650025,1,
36.72848758,14.79364211,1,
40.50530869,8.465363174,1,
39.71671503,9.229528155,1,
46.67423926,13.00934641,1,
44.28973162,11.88731596,1,
45.4797905,10.27867576,1,
45.78248539,8.842429889,1,
37.52599407,15.07457987,1,
45.57705207,9.272320035,1,
43.40067237,10.86499043,1,
44.32737906,9.346324038,1,
41.12353068,15.28413076,1,
46.47370698,11.26036443,1,
42.95491929,12.69882356,1,
38.93643987,16.30406705,1,
40.31728056,15.10747918,1,
45.0476613,7.581771753,1,
43.15170475,13.03990689,1,
39.88272241,9.548406606,1,
40.57383647,9.691957968,1,
40.92437352,9.493595169,1,
38.96791773,8.77391257,1,
39.52477958,8.5940019,1,
43.0582361,11.48902824,1,
44.81357809,11.6270322,1,
43.81732156,12.26508775,1,
44.05183197,12.55350892,1,
45.20546163,6.264158605,1,
44.17729376,6.345510472,1,
43.80338183,7.496668695,1,
45.64571347,8.374173466,1,
43.88555987,11.09912327,1,
39.14250358,9.520899943,1,
39.22682037,9.109555324,1,
40.72295384,8.566685318,1,
38.26727697,16.27852694,1,
40.90807333,9.099807445,1,
40.26915397,8.769501926,1,
42.93657715,10.88893882,1,
41.05472122,14.702245,1,
40.36193273,16.68668571,1,
42.79294117,10.29482884,1,
40.07829825,15.75948052,1,
45.73683537,7.321383576,1,
44.39334652,7.816186997,1,
44.13227835,10.41299816,1,
39.30938354,17.02708354,1,
45.75768568,6.537371799,1,
46.63074578,13.89280507,1,
37.78885678,14.84583106,1,
45.12771423,7.016585462,1,
44.12402594,8.211763829,1,
43.8726345,8.013470278,1,
45.86997659,9.878258063,1,
45.44469947,11.00243175,1,
43.89339362,12.89274257,1,
45.53544459,7.837295069,1,
44.29226165,8.399211075,1,
41.67289213,13.38354155,1,
41.45602464,14.63894049,1,
46.01181284,12.62003956,1,
45.89762876,13.23515392,1,
45.93981935,13.63094331,1,
45.66029318,13.79470028,1,
40.34178679,17.73249941,1,
41.938974,14.32237681,1,
40.27786354,18.33460312,1,
39.83862573,18.34216922,1,
38.17651894,15.51791086,1,
37.93096734,15.91973368,1,
41.30624939,14.10314,1,
42.04288822,13.92591573,1,
47.29839842,11.66615826,1,
42.78300819,11.09897117,1,
38.14317651,14.96854187,1,
38.14105049,13.31425065,1,
37.98202862,12.96671611,1,
37.52307656,14.30348194,1,
40.81502568,14.77982019,1,
40.52655748,17.28347212,1,
40.82276191,16.5585483,1,
40.6347342,15.81696939,1,
40.35487084,15.82848525,1,
44.6293505,10.94919011,1,
44.95151596,12.33404752,1,
46.48044681,12.46287127,1,
46.08309814,13.21646938,1,
40.40077731,17.63238189,1,
37.07603985,15.2819882,1,
37.96480779,13.69082664,1,
37.31752432,13.66904451,1,
40.63333539,16.2774885,1,
42.95220327,12.00504436,1,
38.42171784,15.89475533,1,
39.36667703,16.22552322,1,
45.34584775,11.95700495,1,
46.10002751,12.08405386,1,
37.22830757,14.52195759,1,
46.38695791,12.11722382,1,
43.27188206,13.59301423,1,
42.97553024,13.87051434,1,
41.59951822,14.23550089,1,
42.33758617,13.37896944,1,
42.85733688,13.5929845,1,
37.8554308,15.2887438,1,
42.51876641,14.13900818,1,
43.50043458,12.94712416,1,
41.94361171,16.01467057,1,
42.05252218,12.61904371,1,
42.16442132,14.49808636,1,
45.06336464,7.661277688,1,
42.25388717,11.75749759,1,
40.6292893,14.39642695,1,
43.68904174,12.80663094,1,
43.3510097,12.57751799,1,
42.05464981,12.35514178,1,
42.42641345,12.10311185,1,
43.24435886,11.98989839,1,
42.40761416,12.85714181,1,
37.59134172,14.97737918,1,
42.71853381,13.01322206,1,
44.12260288,11.38416471,1,
43.1157464,12.45118718,1,
46.1000387,11.11868271,1,
43.72499333,11.44978876,1,
46.14155258,9.561471602,1,
46.89645809,11.94435385,1,
41.90370541,12.41954293,1,
38.68783687,16.54763184,1,
46.62629198,10.78600128,1,
39.16476905,8.513201856,1,
42.00833223,14.8604973,1,
42.65712454,13.69807317,1,
45.71805451,11.36298877,1,
37.52534772,13.07086921,1,
40.96672091,15.80865394,1,
42.78752422,12.40981337,1,
40.32290149,9.332378856,1,
41.59796828,12.66530332,1,
45.74612676,12.66302287,1,
40.96852645,17.1071038,1,
44.40165008,8.941305224,1,
45.16097054,10.4250244,1,
42.63389557,11.67308174,1,
44.48761559,11.32883203,1,
39.42357712,9.565504786,1,
45.31479507,8.861932416,1,
42.42800619,11.1201419,1,
43.46709127,12.24793189,1,
44.90569716,8.203196907,1,
44.23636998,9.724904838,1,
45.25780086,11.27830185,1,
45.00742428,11.29945103,1,
43.74748883,10.36606403,1,
41.47074957,12.90144369,1,
44.64763548,7.660664235,1,
46.00144213,7.731993629,1,
45.99324883,12.30137839,1,
45.89822771,11.99755857,1,
46.52618979,9.879441063,1,
45.78780184,12.48913488,1,
46.17256264,8.787425403,1,
45.67033087,11.9391652,1,
40.04841717,8.63537898,1,
45.44856649,10.53901928,1,
40.62153008,15.28239351,1,
37.97772294,12.56212071,1,
44.30623773,10.69597803,1,
43.64675775,11.83562003,1,
43.31494203,11.33773601,1,
43.78602871,7.651233981,1,
46.21647888,10.17235741,1,
44.4113539,10.27814566,1,
44.79991269,10.36100227,1,
45.0432237,9.689788309,1,
44.68991818,12.18851945,1,
43.60282232,13.50195647,1,
43.31100218,10.52663157,1,
41.27032718,15.93435528,1,
45.35434169,8.462275331,1,
43.72212145,10.94659473,1,
45.93361998,10.29236394,1,
46.36789958,13.07948375,1,
41.69793409,15.37082654,1,
39.71528712,15.80954643,1,
40.83418794,14.09930155,1,
41.35604498,13.43214972,1,
45.28667569,9.472710111,1,
41.91635539,13.10208502,1,
38.95982584,17.09340155,1,
39.88565971,16.54885046,1,
39.26316101,16.70084189,1,
38.68071633,15.95100959,1,
38.46948484,14.95435277,1,
40.63659482,17.94023841,1,
41.25919901,16.43650025,1,
40.50530869,8.465363174,1,
39.71671503,9.229528155,1,
46.67423926,13.00934641,1,
44.28973162,11.88731596,1,
45.78248539,8.842429889,1,
37.52599407,15.07457987,1,
45.57705207,9.272320035,1,
43.40067237,10.86499043,1,
44.32737906,9.346324038,1,
41.12353068,15.28413076,1,
46.47370698,11.26036443,1,
42.95491929,12.69882356,1,
38.93643987,16.30406705,1,
40.31728056,15.10747918,1,
45.0476613,7.581771753,1,
43.15170475,13.03990689,1,
39.88272241,9.548406606,1,
40.57383647,9.691957968,1,
40.92437352,9.493595169,1,
38.96791773,8.77391257,1,
39.52477958,8.5940019,1,
44.81357809,11.6270322,1,
43.81732156,12.26508775,1,
44.05183197,12.55350892,1,
45.20546163,6.264158605,1,
44.17729376,6.345510472,1,
43.80338183,7.496668695,1,
45.64571347,8.374173466,1,
43.88555987,11.09912327,1,
39.22682037,9.109555324,1,
40.72295384,8.566685318,1,
38.26727697,16.27852694,1,
40.90807333,9.099807445,1,
40.26915397,8.769501926,1,
42.93657715,10.88893882,1,
41.05472122,14.702245,1,
40.36193273,16.68668571,1,
42.79294117,10.29482884,1,
40.07829825,15.75948052,1,
45.73683537,7.321383576,1,
44.39334652,7.816186997,1,
44.13227835,10.41299816,1,
39.30938354,17.02708354,1,
46.63074578,13.89280507,1,
37.78885678,14.84583106,1,
45.12771423,7.016585462,1,
44.12402594,8.211763829,1,
43.8726345,8.013470278,1,
45.86997659,9.878258063,1,
45.44469947,11.00243175,1,
43.89339362,12.89274257,1,
45.53544459,7.837295069,1,
44.29226165,8.399211075,1,
41.67289213,13.38354155,1,
41.45602464,14.63894049,1,
46.01181284,12.62003956,1,
45.89762876,13.23515392,1,
45.93981935,13.63094331,1,
45.66029318,13.79470028,1,
40.34178679,17.73249941,1,
41.938974,14.32237681,1,
40.27786354,18.33460312,1,
39.83862573,18.34216922,1,
38.17651894,15.51791086,1,
37.93096734,15.91973368,1,
41.30624939,14.10314,1,
42.04288822,13.92591573,1,
47.29839842,11.66615826,1,
42.78300819,11.09897117,1,
38.14317651,14.96854187,1,
38.14105049,13.31425065,1,
37.98202862,12.96671611,1,
37.52307656,14.30348194,1,
40.81502568,14.77982019,1,
40.52655748,17.28347212,1,
40.82276191,16.5585483,1,
40.6347342,15.81696939,1,
40.35487084,15.82848525,1,
44.6293505,10.94919011,1,
44.95151596,12.33404752,1,
46.48044681,12.46287127,1,
46.08309814,13.21646938,1,
52.63551161,4.746133887,1,
52.31640092,4.674646944,1,
51.69031754,3.762558648,1,
51.49736921,3.624101397,1,
51.49125583,4.292775962,1,
51.69140972,4.414694665,1,
51.96899055,5.724859865,1,
52.01805536,4.707614261,1,
52.65545545,5.062745153,1,
51.35045871,6.156574114,1,
51.98090849,4.112602039,1,
52.16951901,5.352971588,1,
51.98834598,6.562914273,1,
52.23424075,4.448866704,1,
51.90813506,4.341505389,1,
51.56360291,4.746035013,1,
53.00294835,4.786066864,1,
51.83238059,4.964466526,1,
53.32153491,6.91551387,1,
53.04106573,4.851174175,1,
51.19065334,3.200215177,1,
50.77054577,5.477852429,1,
52.55167171,5.912760749,1,
51.30685596,4.315579244,1,
52.7095302,5.747676487,1,
51.18255648,5.117051436,1,
53.44646133,5.764892667,1,
50.75823769,5.683605973,1,
52.46197116,4.556057722,1,
52.17335527,5.818225436,1,
53.36273573,5.21938569,1,
52.57356697,6.618936317,1,
52.21192155,5.962293632,1,
51.87187823,4.599957939,1,
51.72402169,5.318868155,1,
53.13417091,7.05098741,1,
52.43598726,7.077379971,1,
52.71589205,7.315461878,1,
51.66482273,6.608114605,1,
50.63791868,6.630692465,1,
53.47732527,6.162274582,1,
53.29622334,5.091856734,1,
53.46739415,7.476039005,1,
52.26661429,6.791199278,1,
50.82674294,5.896564649,1,
52.01471039,4.291958345,1,
52.50453049,5.421156935,1,
52.19694368,6.369007989,1,
53.33743555,7.027495266,1,
53.4106219,6.19181133,1,
52.27716978,7.437116801,1,
51.76843444,6.142162201,1,
52.08013891,5.099870938,1,
52.94234787,5.94610789,1,
53.19434525,5.602752571,1,
53.21401018,6.565394572,1,
52.99667986,6.522846876,1,
52.76281071,6.79134473,1,
52.53033442,6.176790892,1,
52.2158476,5.963711297,1,
52.36845533,4.900125803,1,
51.43512021,5.481450791,1,
53.15346574,6.757276341,1,
53.22998361,7.444610859,1,
51.25874694,6.392229599,1,
52.05377076,6.773603111,1,
50.76791929,6.088413052,1,
50.99546067,5.928904914,1,
51.10580207,5.750650118,1,
52.63551161,4.746133887,1,
52.31640092,4.674646944,1,
51.49736921,3.624101397,1,
51.49125583,4.292775962,1,
51.69140972,4.414694665,1,
51.96899055,5.724859865,1,
52.01805536,4.707614261,1,
52.65545545,5.062745153,1,
51.35045871,6.156574114,1,
51.98090849,4.112602039,1,
52.16951901,5.352971588,1,
51.98834598,6.562914273,1,
52.23424075,4.448866704,1,
51.90813506,4.341505389,1,
51.56360291,4.746035013,1,
53.00294835,4.786066864,1,
51.83238059,4.964466526,1,
53.32153491,6.91551387,1,
53.04106573,4.851174175,1,
51.19065334,3.200215177,1,
52.55167171,5.912760749,1,
51.30685596,4.315579244,1,
52.7095302,5.747676487,1,
51.18255648,5.117051436,1,
53.44646133,5.764892667,1,
50.75823769,5.683605973,1,
52.46197116,4.556057722,1,
52.17335527,5.818225436,1,
53.36273573,5.21938569,1,
52.57356697,6.618936317,1,
52.21192155,5.962293632,1,
51.87187823,4.599957939,1,
51.72402169,5.318868155,1,
53.13417091,7.05098741,1,
52.43598726,7.077379971,1,
52.71589205,7.315461878,1,
51.66482273,6.608114605,1,
50.63791868,6.630692465,1,
53.47732527,6.162274582,1,
53.29622334,5.091856734,1,
53.46739415,7.476039005,1,
52.26661429,6.791199278,1,
50.82674294,5.896564649,1,
52.01471039,4.291958345,1,
52.50453049,5.421156935,1,
52.19694368,6.369007989,1,
53.33743555,7.027495266,1,
52.27716978,7.437116801,1,
51.76843444,6.142162201,1,
52.08013891,5.099870938,1,
52.94234787,5.94610789,1,
53.19434525,5.602752571,1,
53.21401018,6.565394572,1,
52.99667986,6.522846876,1,
52.76281071,6.79134473,1,
52.53033442,6.176790892,1,
52.36845533,4.900125803,1,
51.43512021,5.481450791,1,
53.15346574,6.757276341,1,
53.22998361,7.444610859,1,
51.25874694,6.392229599,1,
52.05377076,6.773603111,1,
50.76791929,6.088413052,1,
50.99546067,5.928904914,1,
51.10580207,5.750650118,1,
40.25127915,-105.8335843,1,
30.24776172,-81.60435637,1,
38.05260456,-84.7298436,1,
32.85124272,-84.61131265,1,
36.29256589,-88.33087392,1,
37.77984421,-86.45957992,1,
36.01817806,-86.60615857,1,
36.16949633,-86.82521943,1,
35.90098086,-86.87964578,1,
36.38910215,-86.44495425,1,
32.92506284,-83.71042469,1,
36.03661639,-89.39219088,1,
38.05764913,-83.94066537,1,
36.98908067,-86.46403885,1,
37.0984022,-88.62457661,1,
35.07150029,-90.01262542,1,
35.83933992,-90.70430732,1,
28.57096794,-81.42364864,1,
34.88693614,-91.19617263,1,
34.31543714,-83.81669829,1,
34.51143157,-83.52372168,1,
34.86367365,-84.32531785,1,
31.17158403,-84.73521622,1,
31.15956773,-81.49521044,1,
34.20655315,-84.13828399,1,
35.53647879,-86.45083342,1,
30.84729129,-83.28925773,1,
28.4406881,-81.09254887,1,
36.08920376,-87.38657383,1,
32.46062702,-81.80002748,1,
31.20205239,-83.77096744,1,
32.4986843,-82.92832068,1,
48.77711238,-123.6854065,1,
49.73329576,-114.8858651,1,
50.67306632,-120.378821,1,
49.70623788,-112.8352785,1,
52.27121713,-113.8170764,1,
56.46709511,-111.1934388,1,
49.18392716,-123.9532252,1,
49.91606178,-97.21051207,1,
51.06027911,-99.5237014,1,
49.84951555,-100.9292487,1,
50.45418073,-104.6018265,1,
50.02185009,-110.6973424,1,
49.60221825,-119.6816938,1,
46.09901853,-76.04685708,1,
48.63791112,-72.44133904,1,
45.61720732,-62.01056493,1,
45.37875382,-63.23359862,1,
43.86398269,-79.71757193,1,
48.95418364,-54.61015566,1,
46.66677901,-72.02777612,1,
42.06204939,-82.59973057,1,
44.15458285,-77.430453,1,
42.28753736,-82.75043079,1,
45.46149686,-73.70581348,1,
43.76697557,-79.14792825,1,
45.41499783,-63.78134669,1,
43.70129284,-79.60715155,1,
43.21419262,-79.71003404,1,
46.10621348,-71.30170192,1,
44.168611,-80.39380901,1,
48.39054123,-77.24069052,1,
45.51277508,-61.02661405,1,
44.14385101,-81.01662071,1,
46.11345384,-60.77535213,1,
46.62450055,-61.01407433,1,
43.5458394,-80.24787413,1,
45.92698195,-60.00069041,1,
44.59998598,-64.32143653,1,
42.23355639,-83.74237054,1,
45.34091953,-64.78766121,1,
42.60748024,-83.34019108,1,
43.67169111,-79.76889992,1,
45.40515372,-64.32845425,1,
43.98292761,-78.16917875,1,
45.05222265,-63.1336785,1,
44.64879997,-77.12110443,1,
45.18192543,-63.71762879,1,
44.91699313,-76.02059523,1,
